BL_ID,Colony,Burrow,Date,Time,Media,Background,GPS,Visibility,Comment,PhotoID,Prey,Count,Confidence,BillHeight_pix,Headbill_pix,HeadLength_pix,TailLength_pix,Measure_comment
DR8_2024-07-27_20:15:00,DR,DR8,2024-07-27,20:15,Photo,N,N,Full,,07270513.jpg,Gadid,1,100,552.55,,,759.09,
DR8_2024-07-27_20:15:00,DR,DR8,2024-07-27,20:15,Photo,N,N,Full,,07270513.jpg,Gadid,1,100,552.55,,,925.12,
DR8_2024-07-28_22:10:00,DR,DR8,2024-07-28,22:10,Photo,N,N,Full,,07280795.jpg,Sandlance,4,75,295.73,,,403.04,
DR8_2024-07-30_15:06:00,DR,DR8,2024-07-30,15:06,Photo,N,X,Full,,07300007.jpg,Gadid,4,100,574.44,,,722.48,
DR8_2024-07-30_21:32:00,DR,DR8,2024-07-30,21:32,Photo,N,N,Full,,07300034.jpg,Gadid,1,100,592.36,,,844.61,
DR8_2024-07-30_21:32:00,DR,DR8,2024-07-30,21:32,Photo,N,N,Full,,07300034.jpg,UnknownFish,3,NA,592.36,,,485.17,
DR8_2024-07-31_10:12:00,DR,DR8,2024-07-31,10:12,Photo,N,N,Partial,,07310952.jpg,Gadid,1,50,562.56,,,698.98,
DR8_2024-07-31_10:12:00,DR,DR8,2024-07-31,10:12,Photo,N,N,Partial,,07310952.jpg,UnknownFish,1,NA,562.56,,,565.84,
DR8_2024-07-31_11:12:00,DR,DR8,2024-07-31,11:12,Photo,N,Y,Partial,,07310232.jpg,Herring0,3,75,581.94,,,561.84,
DR8_2024-07-31_15:22:00,DR,DR8,2024-07-31,15:22,Photo,N,Y,Full,,07310352.jpg,Gadid,2,75,522,,,857,
DR8_2024-07-31_15:22:00,DR,DR8,2024-07-31,15:22,Photo,N,Y,Full,,07310352.jpg,Sandlance,1,50,522,,,841,
DR8_2024-07-31_15:22:00,DR,DR8,2024-07-31,15:22,Photo,N,Y,Full,,07310352.jpg,Squid,1,50,522,,,830,Proofed—Unknown to Squid
DR8_2024-07-31_15:22:00,DR,DR8,2024-07-31,15:22,Photo,N,Y,Full,,07310352.jpg,Unknown,1,NA,,,X,X,
DR8_2024-07-31_16:48:00,DR,DR8,2024-07-31,16:48,Photo,N,X,Full,,07310484.jpg,Gadid,6,50,476.14,,,752.42,Proofed—UnknownFish to Gadid
DR8_2024-07-31_19:04:00,DR,DR8,2024-07-31,19:04,Photo,N,X,Full,,07310538.jpg,Gadid,6,75,553,,,800,
DR8_2024-07-31_19:04:00,DR,DR8,2024-07-31,19:04,Photo,N,X,Full,,07310538.jpg,Sandlance,1,50,553,,,850,
DR8_2024-07-31_20:49:00,DR,DR8,2024-07-31,20:49,Photo,N,N,Full,,07310571.jpg,Gadid,6,100,533.9,,,810.1,
DR8_2024-07-31_21:13:00,DR,DR8,2024-07-31,21:13,Photo,N,Y,Full,,07310592.jpg,Gadid,4,100,528.51,,,570.87,
DR8_2024-08-01_05:51:00,DR,DR8,2024-08-01,05:51,Photo,N,N,Full,,08010727.jpg,Gadid,4,75,,1294.97,,831.64,
DR8_2024-08-01_07:47:00,DR,DR8,2024-08-01,07:47,Photo,N,N,Full,,08010098.jpg,Gadid,1,100,403.77,,,880.66,
DR8_2024-08-01_07:47:00,DR,DR8,2024-08-01,07:47,Photo,N,N,Full,,08010098.jpg,UnknownFish,4,NA,403.77,,,665.19,Proofed—1 Unknown added to UnknownFish count
DR8_2024-08-02_06:28:00,DR,DR8,2024-08-02,06:28,Photo,N,N,Full,,08020097.jpg,Capelin,1,100,586.88,,,994.16,
DR8_2024-08-02_06:28:00,DR,DR8,2024-08-02,06:28,Photo,N,N,Full,,08020097.jpg,Gadid,2,100,586.88,,,779.17,
DR8_2024-08-02_06:28:00,DR,DR8,2024-08-02,06:28,Photo,N,N,Full,,08020097.jpg,Unknown,1,NA,,,X,X,
DR8_2024-08-02_11:06:00,DR,DR8,2024-08-02,11:06,Photo,N,N,Full,,08020298.jpg,Gadid,3,50,560,,,726,Proofed—2 UnknownFish added to Gadid count
DR8_2024-08-02_11:06:00,DR,DR8,2024-08-02,11:06,Photo,N,N,Full,,08020298.jpg,Sandlance,1,50,560,,184,,Proofed—UnknownFish to Sandlance
DR8_2024-08-02_11:06:00,DR,DR8,2024-08-02,11:06,Photo,N,N,Full,,08020298.jpg,Unknown,2,NA,,,X,X,
DR8_2024-08-03_11:55:00,DR,DR8,2024-08-03,11:55,Photo,N,X,Full,,08030835.jpg,Capelin,1,100,549.3,,,976.03,
DR8_2024-08-03_11:55:00,DR,DR8,2024-08-03,11:55,Photo,N,X,Full,,08030835.jpg,Sandlance,2,75,549.3,,,591.51,
DR8_2024-08-03_11:55:00,DR,DR8,2024-08-03,11:55,Photo,N,X,Full,,08030835.jpg,Squid,1,50,549.3,,,717.61,
DR8_2024-08-03_11:55:00,DR,DR8,2024-08-03,11:55,Photo,N,X,Full,,08030835.jpg,Gadid,2,50,549.3,,,973.6,
DR8_2024-08-03_14:00:00,DR,DR8,2024-08-03,14:01,Photo,N,N,Partial,,08030412.jpg,UnknownFish,4,NA,581.53,,251.82,,
DR8_2024-08-04_17:53:00,DR,DR8,2024-08-04,17:53,Photo,N,Y,Full,,08040389.jpg,Sandlance,2,75,603.13,,,818.6,
DR8_2024-08-04_17:53:00,DR,DR8,2024-08-04,17:53,Photo,N,Y,Full,,08040389.jpg,UnknownFish,5,NA,603.13,,209.33,,
DR8_2024-08-05_06:40:00,DR,DR8,2024-08-05,06:40,Photo,N,N,Full,Adult leaves and returns at 6:41,08050565.jpg,Gadid,5,100,523.87,,,646.21,
DR8_2024-08-05_06:40:00,DR,DR8,2024-08-05,06:40,Photo,N,N,Full,Adult leaves and returns at 6:41,08050565.jpg,Sandlance,1,75,523.87,,,833.82,
DR8_2024-08-05_08:56:00,DR,DR8,2024-08-05,08:56,Photo,N,N,Full,,08050317.jpg,Gadid,3,75,581.88,,,859.5,
DR8_2024-08-05_08:56:00,DR,DR8,2024-08-05,08:56,Photo,N,N,Full,,08050317.jpg,Sandlance,2,50,581.88,,,626.97,
DR8_2024-08-05_10:35:00,DR,DR8,2024-08-05,10:35,Photo,N,X,Full,,08050793.jpg,Gadid,7,100,564.34,,,525.77,
DR8_2024-08-05_18:59:00,DR,DR8,2024-08-05,18:59,Photo,N,N,Partial,,08050553.jpg,UnknownFish,1,NA,X,X,,,
DR8_2024-08-05_20:40:00,DR,DR8,2024-08-05,20:40,Photo,N,N,Partial,,08050772.jpg,Herring0,2,50,569,,,567,Proofed—added measurement
DR8_2024-08-06_10:28:00,DR,DR8,2024-08-06,10:28,Photo,N,N,Full,,08060220.jpg,Sandlance,3,75,534,,,835,
DR8_2024-08-06_10:28:00,DR,DR8,2024-08-06,10:28,Photo,N,N,Full,,08060220.jpg,Gadid,2,50,534,,254,,Proofed—UnknownFish to Gadid
DR8_2024-08-09_18:19:00,DR,DR8,2024-08-09,18:19,Photo,N,N,Full,,08090020.jpg,Sandlance,4,100,,1298.05,,938.6,
DR8_2024-08-09_19:51:00,DR,DR8,2024-08-09,19:51,Photo,N,N,Full,,08090025.jpg,Herring0,7,50,520.72,,,529.12,Proofed—UnknownFish to Herring0
DR8_2024-08-09_21:27:00,DR,DR8,2024-08-09,21:27,Photo,N,N,Full,,08090034.jpg,Gadid,3,75,542,,266,,Proofed—1 UnknownFish added to Gadid count
DR8_2024-08-09_21:27:00,DR,DR8,2024-08-09,21:27,Photo,N,N,Full,,08090034.jpg,Sandlance,2,50,542,,,704,Proofed—1 UnknownFish added to Sandlance count
DR8_2024-08-09_21:27:00,DR,DR8,2024-08-09,21:27,Photo,N,N,Full,,08090034.jpg,Sandlance,1,50,542,,,1066,
DR8_2024-08-10_07:14:00,DR,DR8,2024-08-10,07:14,Photo,N,N,Full,,08100328.jpg,Herring0,1,100,571.18,,,635.98,
DR8_2024-08-10_07:14:00,DR,DR8,2024-08-10,07:14,Photo,N,N,Full,,08100328.jpg,Gadid,3,50,571.18,,,851.48,Proofed—UnknownFish to Gadid
DR8_2024-08-10_07:14:00,DR,DR8,2024-08-10,07:14,Photo,N,N,Full,,08100328.jpg,UnknownFish,1,NA,571.18,,,471.77,
DR8_2024-08-10_07:56:00,DR,DR8,2024-08-10,07:56,Photo,N,X,Full,,08100448.jpg,Unknown,1,NA,,,X,X,
DR8_2024-08-10_07:56:00,DR,DR8,2024-08-10,07:56,Photo,N,X,Full,,08100448.jpg,UnknownFish,1,NA,565,,,542,
DR8_2024-08-10_07:56:00,DR,DR8,2024-08-10,07:56,Photo,N,X,Full,,08100448.jpg,Gadid,2,75,565,,,831,Proofed—UnknownFish to Gadid
DR8_2024-08-10_09:56:00,DR,DR8,2024-08-10,09:56,Photo,N,N,Full,,08100929.jpg,Gadid,1,100,564.24,,,990.73,
DR8_2024-08-10_09:56:00,DR,DR8,2024-08-10,09:56,Photo,N,N,Full,,08100929.jpg,Sandlance,4,75,564.24,,,745.71,Proofed—1 UnknownFish added to Sandlance count
DR8_2024-08-10_09:56:00,DR,DR8,2024-08-10,09:56,Photo,N,N,Full,,08100929.jpg,UnknownFish,1,NA,564.24,,,629.75,
DR8_2024-08-10_14:26:00,DR,DR8,2024-08-10,14:26,Photo,N,N,Full,,08100178.jpg,Sandlance,2,75,575,,,1030,Proofed—adjusted tail length
DR8_2024-08-10_14:26:00,DR,DR8,2024-08-10,14:26,Photo,N,N,Full,,08100178.jpg,Sandlance,3,75,575,,,709,Proofed—adjusted tail length
DR8_2024-08-10_14:26:00,DR,DR8,2024-08-10,14:26,Photo,N,N,Full,,08100178.jpg,Unknown,1,NA,,,X,X,
DR8_2024-08-10_17:24:00,DR,DR8,2024-08-10,17:24,Photo,N,X,Full,,08100082.jpg,Gadid,6,100,506.37,,,795.17,
DR8_2024-08-10_20:04:00,DR,DR8,2024-08-10,20:04,Photo,N,N,Full,,08100682.jpg,Gadid,5,75,573.19,,,806.37,
DR8_2024-08-10_20:30:00,DR,DR8,2024-08-10,20:30,Video,N,N,Full,,08100834.mov,Herring0,9,100,,328,,133,
DR8_2024-08-10_20:30:00,DR,DR8,2024-08-10,20:30,Video,N,N,Full,,08100834.mov,Squid,1,100,,328,98,,Proofed—adjusted measurements (HeadLength = mantle length)
DR8_2024-08-10_21:03:00,DR,DR8,2024-08-10,21:03,Photo,N,X,Partial,,08100046.jpg,Herring0,5,50,557,,,565,Proofed—UnknownFish to Herring0
DR8_2024-08-11_06:45:00,DR,DR8,2024-08-11,06:45,Photo,N,X,Full,,08110485.jpg,Gadid,2,50,563.71,,,799.73,
DR8_2024-08-11_06:45:00,DR,DR8,2024-08-11,06:45,Photo,N,X,Full,,08110485.jpg,UnknownFish,1,NA,563.71,,,383.4,
DR8_2024-08-11_08:02:00,DR,DR8,2024-08-11,08:02,Photo,N,N,Full,,08110547.jpg,Sandlance,1,50,584,,152,,
DR8_2024-08-11_08:02:00,DR,DR8,2024-08-11,08:02,Photo,N,N,Full,,08110547.jpg,Gadid,3,50,584,,251,,
DR8_2024-08-11_16:50:00,DR,DR8,2024-08-11,16:50,Photo,N,N,Full,,08110205.jpg,Gadid,1,50,629.76,,,813.53,
DR8_2024-08-11_16:50:00,DR,DR8,2024-08-11,16:50,Photo,N,N,Full,,08110205.jpg,Gadid,4,50,629.76,,,643.01,Proofed—4 UnknownFish added to Gadid count
DR8_2024-08-11_17:48:00,DR,DR8,2024-08-11,17:48,Photo,N,N,Full,,08110227.jpg,Gadid,1,100,557,,,982,
DR8_2024-08-11_17:48:00,DR,DR8,2024-08-11,17:48,Photo,N,N,Full,,08110227.jpg,Herring0,1,75,557,,,466,
DR8_2024-08-11_17:48:00,DR,DR8,2024-08-11,17:48,Photo,N,N,Full,,08110227.jpg,UnknownFish,3,NA,557,,188,558,Proofed—1 Unknown added to UnknownFish count
DR8_2024-08-11_17:48:00,DR,DR8,2024-08-11,17:48,Photo,N,N,Full,,08110227.jpg,Gadid,1,100,557,,,691,Proofed—1 UnknownFish added to Gadid count
DR8_2024-08-11_18:37:00,DR,DR8,2024-08-11,18:37,Photo,N,N,Full,,08110241.jpg,Gadid,6,100,572.13,,,768.37,
DR8_2024-08-11_18:58:00,DR,DR8,2024-08-11,18:58,Photo,N,X,Full,,08110247.jpg,Sandlance,5,50,601.43,,,678.94,Proofed—4 UnknownFish added to Sandlance count
DR8_2024-08-11_18:58:00,DR,DR8,2024-08-11,18:58,Photo,N,X,Full,,08110247.jpg,UnknownFish,1,NA,601.43,,203.84,,
DR8_2024-08-11_20:04:00,DR,DR8,2024-08-11,20:04,Photo,N,N,Full,,08110253.jpg,Gadid,7,100,601.94,,,766.67,
DR8_2024-08-11_20:29:00,DR,DR8,2024-08-11,20:29,Photo,N,N,Full,,08110277.jpg,Herring0,6,100,579,,188,,Proofed—added measurement
DR8_2024-08-11_21:46:00,DR,DR8,2024-08-11,21:46,Photo,N,N,Full,,08110295.jpg,Herring0,6,75,609.62,,,682.53,
DR8_2024-08-11_22:14:00,DR,DR8,2024-08-11,22:14,Photo,N,N,Full,,08110307.jpg,Herring0,5,100,264.76,,,341.96,
DR8_2024-08-12_21:22:00,DR,DR8,2024-08-12,21:22,Photo,N,N,Full,,08120043.jpg,Gadid,4,100,628.19,,,855.39,
DR8_2024-08-12_21:46:00,DR,DR8,2024-08-12,21:46,Photo,N,X,Full,,08120049.jpg,Unknown,3,NA,,,X,X,
DR8_2024-08-13_06:22:00,DR,DR8,2024-08-13,06:22,Photo,N,X,Partial,,08130109.jpg,Unknown,1,NA,X,X,,,
DR8_2024-08-13_09:15:00,DR,DR8,2024-08-13,09:15,Photo,N,X,Partial,,08130937.jpg,Sandlance,3,50,581,,,760,Proofed—adjusted tail length
DR8_2024-08-13_11:15:00,DR,DR8,2024-08-13,11:15,Photo,N,N,Full,,08130601.jpg,Herring0,5,100,642.21,,,758.25,
DR8_2024-08-13_12:22:00,DR,DR8,2024-08-13,12:22,Photo,N,X,Full,,08130868.jpg,Herring0,8,75,598.13,,,515.25,
DR8_2024-08-13_20:53:00,DR,DR8,2024-08-13,20:53,Photo,N,N,Full,,08130656.jpg,Gadid,3,100,,1408.54,,675.29,Proofed—BillHeight and Headbill switched
DR8_2024-08-13_20:53:00,DR,DR8,2024-08-13,20:53,Photo,N,N,Full,,08130656.jpg,Herring0,5,75,,1408.54,,426.43,Proofed—BillHeight and Headbill switched
DR8_2024-08-13_21:12:00,DR,DR8,2024-08-13,21:12,Photo,N,N,Full,,08130664.jpg,Herring0,8,75,594.97,,,592.98,
DR8_2024-08-13_21:59:00,DR,DR8,2024-08-13,21:59,Photo,N,N,Full,,08130700.jpg,Sandlance,6,100,292,,,377,
DR8_2024-08-14_07:46:00,DR,DR8,2024-08-14,07:46,Photo,N,N,Full,,08140076.jpg,Herring0,6,100,563.8,,,628.02,
DR8_2024-08-14_08:32:00,DR,DR8,2024-08-14,08:32,Photo,N,X,Full,,08140295.jpg,Herring0,8,100,573,,,536,Proofed—3 UnknownFish added to Herring0 count
DR8_2024-08-14_10:49:00,DR,DR8,2024-08-14,10:49,Photo,N,X,Partial,,08140100.jpg,UnknownFish,3,NA,618.81,,,737.48,
DR8_2024-08-14_11:32:00,DR,DR8,2024-08-14,11:32,Photo,N,X,Full,,08140289.jpg,Herring0,1,100,581,,,812,
DR8_2024-08-14_11:32:00,DR,DR8,2024-08-14,11:32,Photo,N,X,Full,,08140289.jpg,Sandlance,3,100,581,,187,,Proofed—1 UnknownFish added to Sandlance count
DR8_2024-08-14_12:26:00,DR,DR8,2024-08-14,12:26,Photo,N,X,Full,,08140547.jpg,Herring0,7,100,577.69,,,667.3,
DR8_2024-08-14_14:26:00,DR,DR8,2024-08-14,14:26,Photo,N,N,Full,,08140184.jpg,Herring0,2,100,561,,,615,
DR8_2024-08-14_14:26:00,DR,DR8,2024-08-14,14:26,Photo,N,N,Full,,08140184.jpg,Herring0,6,100,561,,,482,Proofed—6 UnknownFish added to Herring0 count
DR8_2024-08-14_14:55:00,DR,DR8,2024-08-14,14:55,Photo,N,N,Full,,08140331.jpg,Herring0,8,100,500.08,,,516.66,
DR8_2024-08-14_15:38:00,DR,DR8,2024-08-14,15:38,Photo,N,N,Full,,08140604.jpg,Herring0,10,100,365.62,,,428.19,
DR9_2024-07-22_05:43:00,DR,DR9,2024-07-22,05:43,Video,N,N,Full,,07220354.mov,Sandlance,4,100,187,,,248,
DR9_2024-07-22_07:23:00,DR,DR9,2024-07-22,07:23,Photo,N,N,Full,,07220461.jpg,UnknownFish,1,NA,,920,,384,Proofed—added measurement
DR9_2024-07-22_07:23:00,DR,DR9,2024-07-22,07:23,Photo,N,N,Full,,07220461.jpg,Herring0,8,75,,920,,289,
DR9_2024-07-29_09:35:00,DR,DR9,2024-07-29,09:35,Photo,N,N,Partial,,07290685.jpg,UnknownFish,6,NA,,886,152,,Proofed—added measurement
DR9_2024-08-05_14:14:00,DR,DR9,2024-08-05,14:14,Photo,N,N,Full,,08050301.jpg,Gadid,3,100,519,,210,,
DR9_2024-08-07_16:59:00,DR,DR9,2024-08-07,16:59,Photo,N,N,Partial,,08070631.jpg,Gadid,4,50,958,,404,,
DR9_2024-08-09_18:31:00,DR,DR9,2024-08-09,18:31,Photo,N,N,Full,,08090004.jpg,Gadid,1,75,443,,,543,
DR9_2024-08-10_19:33:00,DR,DR9,2024-08-10,19:33,Photo,N,N,Full,,08100574.jpg,Herring0,8,100,451,,,559,
